"대여일자","사용자코드","성별","연령대코드","신규가입자수"
"2017-05-30","회원-외국인관광객","M","30대","6"
"2017-05-30","회원-외국인관광객","M","20대","7"
"2017-05-30","회원-외국인관광객","F","50대","1"
"2017-05-30","회원-외국인관광객","F","40대","3"
"2017-05-30","회원-외국인관광객","F","30대","5"
"2017-05-30","회원-외국인관광객","F","20대","10"
"2017-05-30","회원-내국인","M","~10대","21"
"2017-05-30","회원-내국인","M","70대~","2"
"2017-05-30","회원-내국인","M","60대","9"
"2017-05-30","회원-내국인","M","50대","24"
"2017-05-30","회원-내국인","M","40대","110"
"2017-05-30","회원-내국인","M","30대","177"
"2017-05-30","회원-내국인","M","20대","291"
"2017-05-30","회원-내국인","F","~10대","20"
"2017-05-30","회원-내국인","F","70대~","2"
"2017-05-30","회원-내국인","F","60대","8"
"2017-05-30","회원-내국인","F","50대","21"
"2017-05-30","회원-내국인","F","40대","55"
"2017-05-30","회원-내국인","F","30대","132"
"2017-05-30","회원-내국인","F","20대","391"
"2017-05-29","회원-외국인관광객","M","~10대","2"
"2017-05-29","회원-외국인관광객","M","40대","1"
"2017-05-29","회원-외국인관광객","M","30대","5"
"2017-05-29","회원-외국인관광객","M","20대","20"
"2017-05-29","회원-외국인관광객","F","40대","2"
"2017-05-29","회원-외국인관광객","F","30대","6"
"2017-05-29","회원-외국인관광객","F","20대","4"
"2017-05-29","회원-내국인","M","~10대","21"
"2017-05-29","회원-내국인","M","70대~","2"
"2017-05-29","회원-내국인","M","60대","3"
"2017-05-29","회원-내국인","M","50대","44"
"2017-05-29","회원-내국인","M","40대","104"
"2017-05-29","회원-내국인","M","30대","197"
"2017-05-29","회원-내국인","M","20대","340"
"2017-05-29","회원-내국인","F","~10대","29"
"2017-05-29","회원-내국인","F","70대~","2"
"2017-05-29","회원-내국인","F","60대","3"
"2017-05-29","회원-내국인","F","50대","25"
"2017-05-29","회원-내국인","F","40대","55"
"2017-05-29","회원-내국인","F","30대","147"
"2017-05-29","회원-내국인","F","20대","476"
"2017-05-28","회원-외국인관광객","M","~10대","1"
"2017-05-28","회원-외국인관광객","M","50대","1"
"2017-05-28","회원-외국인관광객","M","40대","2"
"2017-05-28","회원-외국인관광객","M","30대","12"
"2017-05-28","회원-외국인관광객","M","20대","12"
"2017-05-28","회원-외국인관광객","F","40대","3"
"2017-05-28","회원-외국인관광객","F","30대","8"
"2017-05-28","회원-외국인관광객","F","20대","17"
"2017-05-28","회원-내국인","M","~10대","41"
"2017-05-28","회원-내국인","M","70대~","6"
"2017-05-28","회원-내국인","M","60대","19"
"2017-05-28","회원-내국인","M","50대","45"
"2017-05-28","회원-내국인","M","40대","211"
"2017-05-28","회원-내국인","M","30대","377"
"2017-05-28","회원-내국인","M","20대","643"
"2017-05-28","회원-내국인","F","~10대","77"
"2017-05-28","회원-내국인","F","70대~","1"
"2017-05-28","회원-내국인","F","60대","12"
"2017-05-28","회원-내국인","F","50대","43"
"2017-05-28","회원-내국인","F","40대","140"
"2017-05-28","회원-내국인","F","30대","278"
"2017-05-28","회원-내국인","F","20대","797"
"2017-05-27","회원-외국인관광객","M","~10대","1"
"2017-05-27","회원-외국인관광객","M","30대","6"
"2017-05-27","회원-외국인관광객","M","20대","13"
"2017-05-27","회원-외국인관광객","F","~10대","1"
"2017-05-27","회원-외국인관광객","F","50대","1"
"2017-05-27","회원-외국인관광객","F","30대","9"
"2017-05-27","회원-외국인관광객","F","20대","11"
"2017-05-27","회원-내국인","M","~10대","36"
"2017-05-27","회원-내국인","M","70대~","2"
"2017-05-27","회원-내국인","M","60대","5"
"2017-05-27","회원-내국인","M","50대","50"
"2017-05-27","회원-내국인","M","40대","140"
"2017-05-27","회원-내국인","M","30대","353"
"2017-05-27","회원-내국인","M","20대","700"
"2017-05-27","회원-내국인","F","~10대","68"
"2017-05-27","회원-내국인","F","70대~","3"
"2017-05-27","회원-내국인","F","60대","11"
"2017-05-27","회원-내국인","F","50대","44"
"2017-05-27","회원-내국인","F","40대","124"
"2017-05-27","회원-내국인","F","30대","248"
"2017-05-27","회원-내국인","F","20대","805"
"2017-05-26","회원-외국인관광객","M","~10대","1"
"2017-05-26","회원-외국인관광객","M","60대","1"
"2017-05-26","회원-외국인관광객","M","40대","2"
"2017-05-26","회원-외국인관광객","M","30대","2"
"2017-05-26","회원-외국인관광객","M","20대","7"
"2017-05-26","회원-외국인관광객","F","~10대","2"
"2017-05-26","회원-외국인관광객","F","40대","3"
"2017-05-26","회원-외국인관광객","F","30대","3"
"2017-05-26","회원-외국인관광객","F","20대","7"
"2017-05-26","회원-내국인","M","~10대","30"
"2017-05-26","회원-내국인","M","70대~","3"
"2017-05-26","회원-내국인","M","60대","6"
"2017-05-26","회원-내국인","M","50대","51"
"2017-05-26","회원-내국인","M","40대","101"
"2017-05-26","회원-내국인","M","30대","212"
"2017-05-26","회원-내국인","M","20대","389"
"2017-05-26","회원-내국인","F","~10대","52"
"2017-05-26","회원-내국인","F","70대~","1"
"2017-05-26","회원-내국인","F","60대","4"
"2017-05-26","회원-내국인","F","50대","27"
"2017-05-26","회원-내국인","F","40대","68"
"2017-05-26","회원-내국인","F","30대","165"
"2017-05-26","회원-내국인","F","20대","501"
"2017-05-25","회원-외국인관광객","M","~10대","1"
"2017-05-25","회원-외국인관광객","M","50대","1"
"2017-05-25","회원-외국인관광객","M","40대","1"
"2017-05-25","회원-외국인관광객","M","30대","4"
"2017-05-25","회원-외국인관광객","M","20대","4"
"2017-05-25","회원-외국인관광객","F","40대","1"
"2017-05-25","회원-외국인관광객","F","30대","4"
"2017-05-25","회원-외국인관광객","F","20대","3"
"2017-05-25","회원-내국인","M","~10대","21"
"2017-05-25","회원-내국인","M","70대~","3"
"2017-05-25","회원-내국인","M","60대","13"
"2017-05-25","회원-내국인","M","50대","31"
"2017-05-25","회원-내국인","M","40대","83"
"2017-05-25","회원-내국인","M","30대","138"
"2017-05-25","회원-내국인","M","20대","288"
"2017-05-25","회원-내국인","F","~10대","27"
"2017-05-25","회원-내국인","F","70대~","1"
"2017-05-25","회원-내국인","F","60대","6"
"2017-05-25","회원-내국인","F","50대","19"
"2017-05-25","회원-내국인","F","40대","60"
"2017-05-25","회원-내국인","F","30대","153"
"2017-05-25","회원-내국인","F","20대","377"
"2017-05-24","회원-외국인관광객","M","30대","1"
"2017-05-24","회원-외국인관광객","M","20대","3"
"2017-05-24","회원-외국인관광객","F","20대","5"
"2017-05-24","회원-내국인","M","~10대","22"
"2017-05-24","회원-내국인","M","60대","8"
"2017-05-24","회원-내국인","M","50대","22"
"2017-05-24","회원-내국인","M","40대","86"
"2017-05-24","회원-내국인","M","30대","195"
"2017-05-24","회원-내국인","M","20대","282"
"2017-05-24","회원-내국인","F","~10대","28"
"2017-05-24","회원-내국인","F","70대~","3"
"2017-05-24","회원-내국인","F","60대","6"
"2017-05-24","회원-내국인","F","50대","27"
"2017-05-24","회원-내국인","F","40대","62"
"2017-05-24","회원-내국인","F","30대","151"
"2017-05-24","회원-내국인","F","20대","422"
"2017-05-23","회원-외국인관광객","M","~10대","5"
"2017-05-23","회원-외국인관광객","M","70대~","1"
"2017-05-23","회원-외국인관광객","M","30대","1"
"2017-05-23","회원-외국인관광객","M","20대","3"
"2017-05-23","회원-외국인관광객","F","~10대","4"
"2017-05-23","회원-외국인관광객","F","70대~","1"
"2017-05-23","회원-외국인관광객","F","50대","1"
"2017-05-23","회원-외국인관광객","F","40대","2"
"2017-05-23","회원-외국인관광객","F","30대","7"
"2017-05-23","회원-외국인관광객","F","20대","3"
"2017-05-23","회원-내국인","M","~10대","16"
"2017-05-23","회원-내국인","M","70대~","1"
"2017-05-23","회원-내국인","M","60대","9"
"2017-05-23","회원-내국인","M","50대","41"
"2017-05-23","회원-내국인","M","40대","76"
"2017-05-23","회원-내국인","M","30대","153"
"2017-05-23","회원-내국인","M","20대","165"
"2017-05-23","회원-내국인","F","~10대","16"
"2017-05-23","회원-내국인","F","70대~","1"
"2017-05-23","회원-내국인","F","60대","4"
"2017-05-23","회원-내국인","F","50대","16"
"2017-05-23","회원-내국인","F","40대","47"
"2017-05-23","회원-내국인","F","30대","107"
"2017-05-23","회원-내국인","F","20대","244"
"2017-05-22","회원-외국인관광객","M","30대","3"
"2017-05-22","회원-외국인관광객","M","20대","6"
"2017-05-22","회원-외국인관광객","F","~10대","1"
"2017-05-22","회원-외국인관광객","F","50대","1"
"2017-05-22","회원-외국인관광객","F","30대","2"
"2017-05-22","회원-외국인관광객","F","20대","5"
"2017-05-22","회원-내국인","M","~10대","27"
"2017-05-22","회원-내국인","M","70대~","4"
"2017-05-22","회원-내국인","M","60대","5"
"2017-05-22","회원-내국인","M","50대","31"
"2017-05-22","회원-내국인","M","40대","109"
"2017-05-22","회원-내국인","M","30대","223"
"2017-05-22","회원-내국인","M","20대","370"
"2017-05-22","회원-내국인","F","~10대","31"
"2017-05-22","회원-내국인","F","70대~","6"
"2017-05-22","회원-내국인","F","60대","4"
"2017-05-22","회원-내국인","F","50대","27"
"2017-05-22","회원-내국인","F","40대","63"
"2017-05-22","회원-내국인","F","30대","179"
"2017-05-22","회원-내국인","F","20대","545"
"2017-05-21","회원-외국인관광객","M","~10대","1"
"2017-05-21","회원-외국인관광객","M","50대","3"
"2017-05-21","회원-외국인관광객","M","40대","2"
"2017-05-21","회원-외국인관광객","M","30대","7"
"2017-05-21","회원-외국인관광객","M","20대","10"
"2017-05-21","회원-외국인관광객","F","~10대","2"
"2017-05-21","회원-외국인관광객","F","50대","1"
"2017-05-21","회원-외국인관광객","F","40대","2"
"2017-05-21","회원-외국인관광객","F","30대","5"
"2017-05-21","회원-외국인관광객","F","20대","17"
"2017-05-21","회원-내국인","M","~10대","31"
"2017-05-21","회원-내국인","M","70대~","7"
"2017-05-21","회원-내국인","M","60대","8"
"2017-05-21","회원-내국인","M","50대","55"
"2017-05-21","회원-내국인","M","40대","179"
"2017-05-21","회원-내국인","M","30대","386"
"2017-05-21","회원-내국인","M","20대","687"
"2017-05-21","회원-내국인","F","~10대","49"
"2017-05-21","회원-내국인","F","70대~","7"
"2017-05-21","회원-내국인","F","60대","13"
"2017-05-21","회원-내국인","F","50대","44"
"2017-05-21","회원-내국인","F","40대","142"
"2017-05-21","회원-내국인","F","30대","313"
"2017-05-21","회원-내국인","F","20대","1012"
"2017-05-20","회원-외국인관광객","M","60대","1"
"2017-05-20","회원-외국인관광객","M","50대","2"
"2017-05-20","회원-외국인관광객","M","40대","5"
"2017-05-20","회원-외국인관광객","M","30대","5"
"2017-05-20","회원-외국인관광객","M","20대","4"
"2017-05-20","회원-외국인관광객","F","~10대","1"
"2017-05-20","회원-외국인관광객","F","70대~","1"
"2017-05-20","회원-외국인관광객","F","50대","1"
"2017-05-20","회원-외국인관광객","F","40대","2"
"2017-05-20","회원-외국인관광객","F","30대","3"
"2017-05-20","회원-외국인관광객","F","20대","8"
"2017-05-20","회원-내국인","M","~10대","54"
"2017-05-20","회원-내국인","M","70대~","7"
"2017-05-20","회원-내국인","M","60대","13"
"2017-05-20","회원-내국인","M","50대","46"
"2017-05-20","회원-내국인","M","40대","137"
"2017-05-20","회원-내국인","M","30대","327"
"2017-05-20","회원-내국인","M","20대","643"
"2017-05-20","회원-내국인","F","~10대","53"
"2017-05-20","회원-내국인","F","70대~","11"
"2017-05-20","회원-내국인","F","60대","11"
"2017-05-20","회원-내국인","F","50대","46"
"2017-05-20","회원-내국인","F","40대","104"
"2017-05-20","회원-내국인","F","30대","274"
"2017-05-20","회원-내국인","F","20대","820"
"2017-05-19","회원-외국인관광객","M","50대","1"
"2017-05-19","회원-외국인관광객","M","30대","6"
"2017-05-19","회원-외국인관광객","M","20대","5"
"2017-05-19","회원-외국인관광객","F","~10대","2"
"2017-05-19","회원-외국인관광객","F","70대~","1"
"2017-05-19","회원-외국인관광객","F","60대","1"
"2017-05-19","회원-외국인관광객","F","50대","1"
"2017-05-19","회원-외국인관광객","F","40대","6"
"2017-05-19","회원-외국인관광객","F","30대","4"
"2017-05-19","회원-외국인관광객","F","20대","10"
"2017-05-19","회원-내국인","M","~10대","32"
"2017-05-19","회원-내국인","M","70대~","7"
"2017-05-19","회원-내국인","M","60대","9"
"2017-05-19","회원-내국인","M","50대","33"
"2017-05-19","회원-내국인","M","40대","90"
"2017-05-19","회원-내국인","M","30대","186"
"2017-05-19","회원-내국인","M","20대","331"
"2017-05-19","회원-내국인","F","~10대","29"
"2017-05-19","회원-내국인","F","70대~","6"
"2017-05-19","회원-내국인","F","60대","6"
"2017-05-19","회원-내국인","F","50대","25"
"2017-05-19","회원-내국인","F","40대","58"
"2017-05-19","회원-내국인","F","30대","136"
"2017-05-19","회원-내국인","F","20대","529"
"2017-05-18","회원-외국인관광객","M","60대","1"
"2017-05-18","회원-외국인관광객","M","40대","3"
"2017-05-18","회원-외국인관광객","M","30대","3"
"2017-05-18","회원-외국인관광객","M","20대","3"
"2017-05-18","회원-외국인관광객","F","~10대","2"
"2017-05-18","회원-외국인관광객","F","50대","2"
"2017-05-18","회원-외국인관광객","F","40대","1"
"2017-05-18","회원-외국인관광객","F","30대","1"
"2017-05-18","회원-외국인관광객","F","20대","9"
"2017-05-18","회원-내국인","M","~10대","20"
"2017-05-18","회원-내국인","M","70대~","3"
"2017-05-18","회원-내국인","M","60대","15"
"2017-05-18","회원-내국인","M","50대","46"
"2017-05-18","회원-내국인","M","40대","93"
"2017-05-18","회원-내국인","M","30대","180"
"2017-05-18","회원-내국인","M","20대","276"
"2017-05-18","회원-내국인","F","~10대","19"
"2017-05-18","회원-내국인","F","70대~","2"
"2017-05-18","회원-내국인","F","60대","9"
"2017-05-18","회원-내국인","F","50대","26"
"2017-05-18","회원-내국인","F","40대","55"
"2017-05-18","회원-내국인","F","30대","156"
"2017-05-18","회원-내국인","F","20대","429"
"2017-05-17","회원-외국인관광객","M","40대","1"
"2017-05-17","회원-외국인관광객","M","30대","2"
"2017-05-17","회원-외국인관광객","M","20대","5"
